0	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName
ENSMUSG00000028525	1822.432014	-1.21707666	0.142535682	1.3262E-18	2.27353E-16	Pde4b	chr4	102200180	102200581	4:102200180-102200581	.	.	102200180	102200581	0	1	401	102200179	cluster_1	Intron (ENSMUST00000106911/ENSMUSG00000028525, intron 3 of 16)	4	102254742	102555924	301183	1	ENSMUST00000106907	-54161	ENSMUSG00000028525
ENSMUSG00000028532	3484.432749	-0.191593889	0.141535167	0.119487077	0.256076287	Cachd1	chr4	100847441	100847842	4:100847441-100847842	.	.	100847441	100847842	0	1	401	100847440	cluster_1	Intron (ENSMUST00000030257/ENSMUSG00000028532, intron 1 of 26)	4	100776675	101029220	252546	1	ENSMUST00000097955	70767	ENSMUSG00000028532
ENSMUSG00000028544	5.157922726	-0.210509434	0.398361127	0.091314261	0.212297	Slc5a9	chr4	111866692	111867093	4:111866692-111867093	.	.	111866692	111867093	0	1	401	111866691	cluster_1	Distal Intergenic	4	111877491	111880627	3137	2	ENSMUST00000154838	13534	ENSMUSG00000028544
ENSMUSG00000028545	222.9728043	0.566995857	0.240778141	0.003482105	0.016920369	Bend5	chr4	111489103	111489504	4:111489103-111489504	.	.	111489103	111489504	0	1	401	111489102	cluster_1	Intron (ENSMUST00000106591/ENSMUSG00000061298, intron 6 of 8)	4	111433319	111459927	26609	1	ENSMUST00000123667	55785	ENSMUSG00000028545
ENSMUSG00000028546	3180.309637	0.334437207	0.196108197	0.039010885	0.112893559	Elavl4	chr4	110227806	110228207	4:110227806-110228207	.	.	110227806	110228207	0	1	401	110227805	cluster_1	Intron (ENSMUST00000106598/ENSMUSG00000028546, intron 2 of 6)	4	110206359	110223148	16790	2	ENSMUST00000153200	-4659	ENSMUSG00000028546
ENSMUSG00000028565	5672.864274	0.84667445	0.139676937	1.33744E-10	5.41102E-09	Nfia	chr4	97950394	97950795	4:97950394-97950795	.	.	97950394	97950795	0	1	401	97950385	cluster_3	Intron (ENSMUST00000152023/ENSMUSG00000028565, intron 2 of 3)	4	97911033	98042595	131563	1	ENSMUST00000133011	39362	ENSMUSG00000028565
ENSMUSG00000028573	500.2820748	0.561986083	0.196179775	0.000905542	0.00558482	Fggy	chr4	95904982	95905383	4:95904982-95905383	.	.	95904982	95905383	0	1	401	95904973	cluster_1	Intron (ENSMUST00000079223/ENSMUSG00000028573, intron 14 of 15)	4	95849625	95926934	77310	1	ENSMUST00000142384	55358	ENSMUSG00000028573
ENSMUSG00000028580	4394.520428	0.00176435	0.119791149	0.980250102	0.989916998	Pum1	chr4	130645412	130645813	4:130645412-130645813	.	.	130645412	130645813	0	1	401	130645411	cluster_3	Distal Intergenic	4	130663321	130781564	118244	1	ENSMUST00000030315	-17508	ENSMUSG00000028580
ENSMUSG00000028640	139.6322101	0.079801907	0.209608195	0.621948138	0.764129298	Tfap2c	chr2	172660907	172661308	2:172660907-172661308	.	.	172660907	172661308	0	1	401	172660906	cluster_3	Distal Intergenic	2	172552116	172553518	1403	1	ENSMUST00000142633	108792	ENSMUSG00000028640
ENSMUSG00000028654	1372.926297	-0.118739034	0.107941183	0.242671676	0.418143554	Mycl	chr4	123000642	123001043	4:123000642-123001043	.	.	123000642	123001043	0	1	401	123000641	cluster_3	Promoter (1-2kb)	4	122999339	123000517	1179	1	ENSMUST00000147259	1304	ENSMUSG00000028654
ENSMUSG00000028736	7.425840492	-0.12525399	0.345260895	0.216479991	0.387606102	Pax7	chr4	139793477	139793878	4:139793477-139793878	.	.	139793477	139793878	0	1	401	139793476	cluster_3	Intron (ENSMUST00000030508/ENSMUSG00000028736, intron 4 of 8)	4	139740676	139833007	92332	2	ENSMUST00000174681	39129	ENSMUSG00000028736
ENSMUSG00000028753	323.9617122	0.428817565	0.229049159	0.01798018	0.062142673	Vwa5b1	chr4	138582436	138582837	4:138582436-138582837	.	.	138582436	138582837	0	1	401	138582435	cluster_1	Promoter (1-2kb)	4	138571046	138581083	10038	2	ENSMUST00000137206	-1354	ENSMUSG00000028753
ENSMUSG00000028813	83.03186232	0.081619358	0.21175455	0.614773859	0.758586092	RP23-183D18.1	chr4	127956774	127957175	4:127956774-127957175	.	.	127956774	127957175	0	1	401	127956773	cluster_1	Intron (ENSMUST00000030614/ENSMUSG00000028813, intron 1 of 6)	4	127927592	127970951	43360	2	ENSMUST00000030614	13776	ENSMUSG00000028813
ENSMUSG00000028864	124.3874159	-0.398847472	0.244585712	0.033471545	0.100435965	Hgf	chr5	16418151	16418552	5:16418151-16418552	.	.	16418151	16418552	0	1	401	16418150	cluster_3	Distal Intergenic	5	16553550	16619439	65890	1	ENSMUST00000030683	-134998	ENSMUSG00000028864
ENSMUSG00000028873	471.238347	0.305952153	0.146318202	0.019867196	0.067251256	Cdca8	chr4	124927118	124927519	4:124927118-124927519	.	.	124927118	124927519	0	1	401	124927117	cluster_3	Intron (ENSMUST00000084296/ENSMUSG00000028873, intron 3 of 9)	4	124919556	124936407	16852	2	ENSMUST00000135571	8888	ENSMUSG00000028873
ENSMUSG00000028883	558.4176299	0.058195028	0.23301064	0.719557598	0.835347527	Sema3a	chr5	13477641	13478042	5:13477641-13478042	.	.	13477641	13478042	0	1	401	13477640	cluster_3	Intron (ENSMUST00000095012/ENSMUSG00000028883, intron 5 of 17)	5	13399324	13451177	51854	1	ENSMUST00000141968	78318	ENSMUSG00000028883
ENSMUSG00000028920	2281.773125	0.215240419	0.129804464	0.069167685	0.173274687	Fbxo42	chr4	141161460	141161861	4:141161460-141161861	.	.	141161460	141161861	0	1	401	141161459	cluster_3	Intron (ENSMUST00000030757/ENSMUSG00000028920, intron 1 of 9)	4	141147922	141195212	47291	1	ENSMUST00000146768	13539	ENSMUSG00000028920
ENSMUSG00000028933	284.0532555	0.015581795	0.15474824	0.909772297	0.950166957	Xrcc2	chr5	25722984	25723385	5:25722984-25723385	.	.	25722984	25723385	0	1	401	25722982	cluster_3	Distal Intergenic	5	25689812	25705825	16014	2	ENSMUST00000030773	-17160	ENSMUSG00000028933
ENSMUSG00000028964	6168.344173	0.064365564	0.095133922	0.480054644	0.649480029	Park7	chr4	150908284	150908685	4:150908284-150908685	.	.	150908284	150908685	0	1	401	150908283	cluster_3	Promoter (<=1kb)	4	150897236	150908413	11178	2	ENSMUST00000105676	0	ENSMUSG00000028964
ENSMUSG00000028991	3962.517115	0.048209369	0.12191907	0.668224015	0.799284745	Mtor	chr4	148471326	148471727	4:148471326-148471727	.	.	148471326	148471727	0	1	401	148471325	cluster_3	Intron (ENSMUST00000103221/ENSMUSG00000028991, intron 18 of 57)	4	148448625	148454973	6349	1	ENSMUST00000057580	22702	ENSMUSG00000028991
ENSMUSG00000029009	1212.893887	-0.40050242	0.088917444	2.80756E-06	4.04805E-05	Mthfr	chr4	148053314	148053715	4:148053314-148053715	.	.	148053314	148053715	0	1	401	148053313	cluster_3	Promoter (<=1kb)	4	148052678	148059548	6871	1	ENSMUST00000156113	637	ENSMUSG00000029009
ENSMUSG00000029049	407.0513429	0.428633766	0.259850656	0.026833826	0.084895445	Morn1	chr4	155122515	155122916	4:155122515-155122916	.	.	155122515	155122916	0	1	401	155122514	cluster_3	Intron (ENSMUST00000030915/ENSMUSG00000029049, intron 10 of 13)	4	155110690	155128778	18089	1	ENSMUST00000129415	11826	ENSMUSG00000029049
ENSMUSG00000029055	2832.37009	-1.471176012	0.172284651	9.46771E-19	1.71002E-16	Plch2	chr4	155017451	155017852	4:155017451-155017852	.	.	155017451	155017852	0	1	401	155017450	cluster_3	Promoter (1-2kb)	4	155009077	155019428	10352	2	ENSMUST00000126098	1576	ENSMUSG00000029055
ENSMUSG00000029082	4.567095079	0.036759599	0.318891956	0.649944344	0	Bst1	chr5	43814464	43814865	5:43814464-43814865	.	.	43814464	43814865	0	1	401	43814460	cluster_3	Intron (ENSMUST00000114047/ENSMUSG00000039753, intron 1 of 10)	5	43818886	43825404	6519	1	ENSMUST00000126976	-4021	ENSMUSG00000029082
ENSMUSG00000029088	344.9496466	0.200716937	0.242125357	0.24079871	0.415908223	Kcnip4	chr5	48491900	48492301	5:48491900-48492301	.	.	48491900	48492301	0	1	401	48491896	cluster_3	Promoter (<=1kb)	5	48390893	48492254	101362	2	ENSMUST00000101215	0	ENSMUSG00000029088
ENSMUSG00000029088	344.9496466	0.200716937	0.242125357	0.24079871	0.415908223	Kcnip4	chr5	48509183	48509584	5:48509183-48509584	.	.	48509183	48509584	0	1	401	48509179	cluster_1	Intron (ENSMUST00000087395/ENSMUSG00000029088, intron 2 of 8)	5	48390893	48492254	101362	2	ENSMUST00000101215	-16930	ENSMUSG00000029088
ENSMUSG00000029090	2422.096139	-0.058108606	0.08557196	0.465832899	0.637302406	Adgra3	chr5	49876842	49877243	5:49876842-49877243	.	.	49876842	49877243	0	1	401	49876838	cluster_1	Distal Intergenic	5	49959951	50058996	99046	2	ENSMUST00000030971	181753	ENSMUSG00000029090
ENSMUSG00000029090	2422.096139	-0.058108606	0.08557196	0.465832899	0.637302406	Adgra3	chr5	50074234	50074635	5:50074234-50074635	.	.	50074234	50074635	0	1	401	50074229	cluster_1	Distal Intergenic	5	49959951	50058996	99046	2	ENSMUST00000030971	-15239	ENSMUSG00000029090
ENSMUSG00000029092	11.96257669	-1.59486801	1.28581653	0.003179088	0.015708299	RP24-442E2.2	chr5	45301126	45301527	5:45301126-45301527	.	.	45301126	45301527	0	1	401	45301122	cluster_1	Distal Intergenic	5	45155011	45169564	14554	2	ENSMUST00000030975	-131563	ENSMUSG00000029092
ENSMUSG00000029093	4045.713842	-0.577383921	0.101216639	2.77887E-09	8.4787E-08	Sorcs2	chr5	36380133	36380534	5:36380133-36380534	.	.	36380133	36380534	0	1	401	36380130	cluster_3	Intron (ENSMUST00000037370/ENSMUSG00000029093, intron 1 of 26)	5	36151233	36365918	214686	2	ENSMUST00000141508	-14216	ENSMUSG00000029093
ENSMUSG00000029094	4238.974669	0.228515987	0.197515735	0.163909113	0.319957294	Afap1	chr5	35908013	35908414	5:35908013-35908414	.	.	35908013	35908414	0	1	401	35908010	cluster_3	Intron (ENSMUST00000064571/ENSMUSG00000029094, intron 1 of 16)	5	35913082	35996024	82943	1	ENSMUST00000141824	-4668	ENSMUSG00000029094
ENSMUSG00000029103	9768.869182	-0.254521388	0.115640439	0.018012728	0.062202026	Lrpap1	chr5	35144631	35145032	5:35144631-35145032	.	.	35144631	35145032	0	1	401	35144628	cluster_2	Distal Intergenic	5	35091490	35105766	14277	2	ENSMUST00000030986	-38866	ENSMUSG00000029103
ENSMUSG00000029103	9768.869182	-0.254521388	0.115640439	0.018012728	0.062202026	Lrpap1	chr5	35168836	35169237	5:35168836-35169237	.	.	35168836	35169237	0	1	401	35168833	cluster_3	Distal Intergenic	5	35091490	35105766	14277	2	ENSMUST00000030986	-63071	ENSMUSG00000029103
ENSMUSG00000029103	9768.869182	-0.254521388	0.115640439	0.018012728	0.062202026	Lrpap1	chr5	35170337	35170738	5:35170337-35170738	.	.	35170337	35170738	0	1	401	35170334	cluster_1	Distal Intergenic	5	35091490	35105766	14277	2	ENSMUST00000030986	-64572	ENSMUSG00000029103
ENSMUSG00000029104	4401.921473	-0.26530526	0.19498821	0.099658178	0.225526937	Htt	chr5	34876059	34876460	5:34876059-34876460	.	.	34876059	34876460	0	1	401	34876056	cluster_1	Promoter (<=1kb)	5	34877192	34884978	7787	1	ENSMUST00000135039	-732	ENSMUSG00000029104
ENSMUSG00000029108	3616.776889	0.105005003	0.18266329	0.475859803	0.645964834	Pcdh7	chr5	57847481	57847882	5:57847481-57847882	.	.	57847481	57847882	0	1	401	57847476	cluster_1	Intron (ENSMUST00000094783/ENSMUSG00000029108, intron 1 of 2)	5	57718021	58129351	411331	1	ENSMUST00000094783	129461	ENSMUSG00000029108
ENSMUSG00000029123	1370.507737	1.473892932	0.131940031	3.10112E-30	2.09109E-27	Stk32b	chr5	37657818	37658219	5:37657818-37658219	.	.	37657818	37658219	0	1	401	37657815	cluster_1	Intron (ENSMUST00000094836/ENSMUSG00000029123, intron 1 of 11)	5	37446828	37717153	270326	2	ENSMUST00000094836	58934	ENSMUSG00000029123
ENSMUSG00000029125	1276.855896	0.212787757	0.112232686	0.042948966	0.121717631	Stx18	chr5	38006400	38006801	5:38006400-38006801	.	.	38006400	38006801	0	1	401	38006397	cluster_3	Distal Intergenic	5	38038742	38137765	99024	1	ENSMUST00000114126	-31941	ENSMUSG00000029125
ENSMUSG00000029125	1276.855896	0.212787757	0.112232686	0.042948966	0.121717631	Stx18	chr5	38099988	38100389	5:38099988-38100389	.	.	38099988	38100389	0	1	401	38099985	cluster_3	Intron (ENSMUST00000114126/ENSMUSG00000029125, intron 2 of 10)	5	38120909	38128099	7191	1	ENSMUST00000147667	-20520	ENSMUSG00000029125
ENSMUSG00000029125	1276.855896	0.212787757	0.112232686	0.042948966	0.121717631	Stx18	chr5	38118900	38119301	5:38118900-38119301	.	.	38118900	38119301	0	1	401	38118897	cluster_3	Promoter (1-2kb)	5	38120909	38128099	7191	1	ENSMUST00000147667	-1608	ENSMUSG00000029125
ENSMUSG00000029131	4067.910945	-0.418832764	0.08994294	1.29052E-06	2.03634E-05	Dnajb6	chr5	29799463	29799864	5:29799463-29799864	.	.	29799463	29799864	0	1	401	29799461	cluster_3	Distal Intergenic	5	29765190	29766687	1498	1	ENSMUST00000139126	34274	ENSMUSG00000029131
ENSMUSG00000029141	1099.064275	0.116792099	0.109398503	0.25644497	0.434256262	Slc4a1ap	chr5	31562201	31562602	5:31562201-31562602	.	.	31562201	31562602	0	1	401	31562198	cluster_3	Distal Intergenic	5	31543594	31554038	10445	1	ENSMUST00000138086	18608	ENSMUSG00000029141
ENSMUSG00000029192	4503.01594	-0.599062802	0.09918505	3.5241E-10	1.30566E-08	Tbc1d14	chr5	36515548	36515949	5:36515548-36515949	.	.	36515548	36515949	0	1	401	36515545	cluster_3	Intron (ENSMUST00000146430/ENSMUSG00000029192, intron 7 of 13)	5	36507939	36520487	12549	2	ENSMUST00000141270	4538	ENSMUSG00000029192
ENSMUSG00000029192	4503.01594	-0.599062802	0.09918505	3.5241E-10	1.30566E-08	Tbc1d14	chr5	36565153	36565554	5:36565153-36565554	.	.	36565153	36565554	0	1	401	36565150	cluster_3	Promoter (1-2kb)	5	36543180	36564056	20877	2	ENSMUST00000146252	-1098	ENSMUSG00000029192
ENSMUSG00000029207	2060.117691	0.061403533	0.104965574	0.558604026	0.714827989	Apbb2	chr5	66436873	66437274	5:66436873-66437274	.	.	66436873	66437274	0	1	401	66436867	cluster_3	Intron (ENSMUST00000159786/ENSMUSG00000029207, intron 5 of 17)	5	66364974	66451629	86656	2	ENSMUST00000160063	14355	ENSMUSG00000029207
ENSMUSG00000029212	6315.326572	-1.160890835	0.201912092	4.9891E-10	1.77372E-08	Gabrb1	chr5	71761164	71761565	5:71761164-71761565	.	.	71761164	71761565	0	1	401	71761157	cluster_3	Intron (ENSMUST00000031122/ENSMUSG00000029212, intron 3 of 8)	5	71699932	72138389	438458	1	ENSMUST00000031122	61233	ENSMUSG00000029212
ENSMUSG00000029245	4056.356342	0.137656629	0.158429352	0.309006425	0.491235581	Epha5	chr5	84397050	84397451	5:84397050-84397451	.	.	84397050	84397451	0	1	401	84397042	cluster_3	Intron (ENSMUST00000113403/ENSMUSG00000029245, intron 1 of 17)	5	84057791	84416806	359016	2	ENSMUST00000113403	19355	ENSMUSG00000029245
ENSMUSG00000029265	2353.712685	-0.969550776	0.161296415	1.71547E-10	6.73829E-09	Dr1	chr5	108246482	108246883	5:108246482-108246883	.	.	108246482	108246883	0	1	401	108246481	cluster_1	Distal Intergenic	5	108268897	108280526	11630	1	ENSMUST00000031190	-22014	ENSMUSG00000029265
ENSMUSG00000029287	962.6343601	-0.053154415	0.157601875	0.696126374	0.818974259	Tgfbr3	chr5	107279187	107279588	5:107279187-107279588	.	.	107279187	107279588	0	1	401	107279186	cluster_3	Intron (ENSMUST00000031224/ENSMUSG00000029287, intron 1 of 16)	5	107147980	107289595	141616	2	ENSMUST00000146591	10007	ENSMUSG00000029287
ENSMUSG00000029313	1119.694627	-0.401537121	0.150572118	0.002513586	0.012981192	Aff1	chr5	103711813	103712214	5:103711813-103712214	.	.	103711813	103712214	0	1	401	103711812	cluster_1	Intron (ENSMUST00000126335/ENSMUSG00000029313, intron 1 of 6)	5	103692374	103816428	124055	1	ENSMUST00000126335	19440	ENSMUSG00000029313
ENSMUSG00000029313	1119.694627	-0.401537121	0.150572118	0.002513586	0.012981192	Aff1	chr5	103760336	103760737	5:103760336-103760737	.	.	103760336	103760737	0	1	401	103760335	cluster_3	Intron (ENSMUST00000126335/ENSMUSG00000029313, intron 2 of 6)	5	103754573	103855322	100750	1	ENSMUST00000031256	5764	ENSMUSG00000029313
ENSMUSG00000029330	1588.503666	-0.088848099	0.15501294	0.497765415	0.664333086	Cds1	chr5	101750138	101750539	5:101750138-101750539	.	.	101750138	101750539	0	1	401	101750137	cluster_3	Distal Intergenic	5	101765130	101823858	58729	1	ENSMUST00000031273	-14591	ENSMUSG00000029330
ENSMUSG00000029330	1588.503666	-0.088848099	0.15501294	0.497765415	0.664333086	Cds1	chr5	101775943	101776344	5:101775943-101776344	.	.	101775943	101776344	0	1	401	101775942	cluster_1	Intron (ENSMUST00000031273/ENSMUSG00000029330, intron 1 of 12)	5	101765130	101823858	58729	1	ENSMUST00000031273	10814	ENSMUSG00000029330
ENSMUSG00000029330	1588.503666	-0.088848099	0.15501294	0.497765415	0.664333086	Cds1	chr5	101778207	101778608	5:101778207-101778608	.	.	101778207	101778608	0	1	401	101778206	cluster_3	Intron (ENSMUST00000031273/ENSMUSG00000029330, intron 1 of 12)	5	101765130	101823858	58729	1	ENSMUST00000031273	13078	ENSMUSG00000029330
ENSMUSG00000029334	101.1938226	0.032782821	0.317314931	0.655164172	0.789310704	Prkg2	chr5	98976027	98976428	5:98976027-98976428	.	.	98976027	98976428	0	1	401	98976018	cluster_1	Intron (ENSMUST00000161490/ENSMUSG00000029334, intron 9 of 18)	5	98947393	98966756	19364	2	ENSMUST00000160765	-9272	ENSMUSG00000029334
ENSMUSG00000029338	570.0262457	-0.399251626	0.149459274	0.002954005	0.014791228	Antxr2	chr5	97899349	97899750	5:97899349-97899750	.	.	97899349	97899750	0	1	401	97899340	cluster_2	Intron (ENSMUST00000031281/ENSMUSG00000029338, intron 16 of 16)	5	97882783	98030733	147951	2	ENSMUST00000031281	130983	ENSMUSG00000029338
ENSMUSG00000029338	570.0262457	-0.399251626	0.149459274	0.002954005	0.014791228	Antxr2	chr5	98083378	98083779	5:98083378-98083779	.	.	98083378	98083779	0	1	401	98083369	cluster_1	Distal Intergenic	5	97882783	98030733	147951	2	ENSMUST00000031281	-52646	ENSMUSG00000029338
ENSMUSG00000029345	1947.040009	-0.038933466	0.079511757	0.605573413	0.75109106	Tfip11	chr5	112320940	112321341	5:112320940-112321341	.	.	112320940	112321341	0	1	401	112320939	cluster_3	Distal Intergenic	5	112326358	112338073	11716	1	ENSMUST00000031288	-5017	ENSMUSG00000029345
ENSMUSG00000029376	266.2565688	-0.13627623	0.160094841	0.32909115	0.511854903	Mthfd2l	chr5	90974425	90974826	5:90974425-90974826	.	.	90974425	90974826	0	1	401	90974416	cluster_3	Intron (ENSMUST00000071652/ENSMUSG00000029376, intron 6 of 7)	5	90931196	91021360	90165	1	ENSMUST00000071652	43230	ENSMUSG00000029376
ENSMUSG00000029416	1136.500276	0.048673489	0.092436546	0.598043506	0.744868455	Slc15a4	chr5	127595607	127596008	5:127595607-127596008	.	.	127595607	127596008	0	1	401	127595606	cluster_1	5' UTR	5	127603807	127609351	5545	2	ENSMUST00000152727	13343	ENSMUSG00000029416
ENSMUSG00000029423	2.876202565	0.062662106	0.326540848	0.447626159	0	Piwil1	chr5	128772977	128773378	5:128772977-128773378	.	.	128772977	128773378	0	1	401	128772976	cluster_2	Exon (ENSMUST00000111346/ENSMUSG00000029420, exon 5 of 22)	5	128736246	128755474	19229	1	ENSMUST00000086056	36732	ENSMUSG00000029423
ENSMUSG00000029423	2.876202565	0.062662106	0.326540848	0.447626159	0	Piwil1	chr5	128841555	128841956	5:128841555-128841956	.	.	128841555	128841956	0	1	401	128841554	cluster_3	Intron (ENSMUST00000111346/ENSMUSG00000029420, intron 2 of 21)	5	128736246	128755474	19229	1	ENSMUST00000086056	105310	ENSMUSG00000029423
ENSMUSG00000029439	3673.537443	-0.076966158	0.075123576	0.294244822	0.475345672	Sfswap	chr5	129426613	129427014	5:129426613-129427014	.	.	129426613	129427014	0	1	401	129426612	cluster_3	Distal Intergenic	5	129501231	129571383	70153	1	ENSMUST00000053737	-74217	ENSMUSG00000029439
ENSMUSG00000029439	3673.537443	-0.076966158	0.075123576	0.294244822	0.475345672	Sfswap	chr5	129429850	129430251	5:129429850-129430251	.	.	129429850	129430251	0	1	401	129429849	cluster_3	Distal Intergenic	5	129501231	129571383	70153	1	ENSMUST00000053737	-70980	ENSMUSG00000029439
ENSMUSG00000029470	554.573729	0.387765014	0.127738228	0.001030152	0.006237341	P2rx4	chr5	122709560	122709961	5:122709560-122709961	.	.	122709560	122709961	0	1	401	122709559	cluster_1	Promoter (1-2kb)	5	122707654	122727840	20187	1	ENSMUST00000142664	1907	ENSMUSG00000029470
ENSMUSG00000029516	1055.076544	1.427320566	0.406615876	9.12675E-06	0.000111868	Cit	chr5	115866061	115866462	5:115866061-115866462	.	.	115866061	115866462	0	1	401	115866060	cluster_1	Intron (ENSMUST00000147330/ENSMUSG00000029516, intron 5 of 10)	5	115850978	115863026	12049	1	ENSMUST00000127976	15084	ENSMUSG00000029516
ENSMUSG00000029534	963.4339095	-0.029338253	0.08268185	0.7130045	0.830905017	St7	chr6	17893892	17894293	6:17893892-17894293	.	.	17893892	17894293	0	1	401	17893891	cluster_3	Intron (ENSMUST00000115420/ENSMUSG00000029534, intron 9 of 13)	6	17905583	17942935	37353	1	ENSMUST00000127322	-11290	ENSMUSG00000029534
ENSMUSG00000029553	14.177198	0.313776775	0.493915094	0.049614042	0.135480894	Tfec	chr6	16828222	16828623	6:16828222-16828623	.	.	16828222	16828623	0	1	401	16828221	cluster_1	Distal Intergenic	6	16833381	16898441	65061	2	ENSMUST00000031533	69818	ENSMUSG00000029553
ENSMUSG00000029563	47.25305819	0.025707152	0.23603302	0.876152147	0.93281562	Foxp2	chr6	15318336	15318737	6:15318336-15318737	.	.	15318336	15318737	0	1	401	15318335	cluster_3	Intron (ENSMUST00000115477/ENSMUSG00000029563, intron 5 of 18)	6	15376689	15378088	1400	1	ENSMUST00000152563	-57952	ENSMUSG00000029563
ENSMUSG00000029594	906.4033001	-0.05420561	0.094412272	0.595395586	0.74291441	Rbm19	chr5	120114860	120115261	5:120114860-120115261	.	.	120114860	120115261	0	1	401	120114859	cluster_3	Promoter (1-2kb)	5	120116510	120197979	81470	1	ENSMUST00000031590	-1249	ENSMUSG00000029594
