chr	start	end	peakID	baseMean	log2FoldChange	pvalue	padj	geneID	symbol	Annotation_homer	homer_genes
3	94785646	94787528	3_94785646_94787528	170.246425577015	0.0274626249468782	0.27626433490754304	0.8834050899046699	ENSMUSG00000068876.14	Cgn	promoter-TSS	ENSMUSG00000068876.14
8	123653381	123655214	8_123653381_123655214	148.91790012822702	0.0274212968647836	0.275104346735471	0.8834050899046699	ENSMUSG00000039960.5	Rhou	intron	ENSMUSG00000039960.5
4	100095796	100097704	4_100095796_100097704	115.65669856565901	-0.0216635631478703	0.276400224989268	0.8836067271593671	ENSMUSG00000035305.5	Ror1	intron	ENSMUSG00000035305.5
16	43888816	43890566	16_43888816_43890566	197.944356531219	0.0301266467460662	0.2766835456044989	0.8840465565640729	ENSMUSG00000022704.15	Qtrtd1	promoter-TSS	ENSMUSG00000022701.18
16	43888816	43890566	16_43888816_43890566	197.944356531219	0.0301266467460662	0.2766835456044989	0.8840465565640729	ENSMUSG00000022701.18	Ccdc191	promoter-TSS	ENSMUSG00000022701.18
2	65620706	65622835	2_65620706_65622835	133.760404880177	-0.0245221398793026	0.276670232314724	0.8840465565640729	ENSMUSG00000075318.12	Scn2a1	exon	ENSMUSG00000075318.12
4	24849039	24851179	4_24849039_24851179	215.58882374679501	0.0308854109738689	0.276848314541735	0.8841073314083521	ENSMUSG00000040387.16	Klhl32	intron	ENSMUSG00000040387.16
11	54437788	54439959	11_54437788_54439959	235.60704532553902	0.0302945307570097	0.27681802593851	0.8841073314083521	ENSMUSG00000035992.15	Fnip1	intron	ENSMUSG00000035992.15
13	78184433	78188013	13_78184433_78188013	202.30811501618197	-0.0311206673769406	0.276965017880837	0.8842472623500821			Intergenic	Intergenic
X	74254940	74255955	X_74254940_74255955	73.377823486344	-0.0196807835392284	0.27733767929041303	0.8842596895127299	ENSMUSG00000001964.14	Emd	intron	ENSMUSG00000001964.14
1	6212349	6216470	1_6212349_6216470	414.312265379177	-0.0372535091139419	0.2773160006973	0.8842596895127299	ENSMUSG00000090031.2	AC139064.2	promoter-TSS	ENSMUSG00000025907.14
1	6212349	6216470	1_6212349_6216470	414.312265379177	-0.0372535091139419	0.2773160006973	0.8842596895127299	ENSMUSG00000025907.14	Rb1cc1	promoter-TSS	ENSMUSG00000025907.14
9	35210084	35212232	9_35210084_35212232	282.162066472057	-0.034603812613467004	0.277154162622317	0.8842596895127299	ENSMUSG00000032042.11	Srpr	promoter-TSS	ENSMUSG00000039048.15
3	97657651	97659642	3_97657651_97659642	257.064004602551	-0.0332878219654848	0.27747911621949894	0.8842596895127299	ENSMUSG00000038205.12	Prkab2	exon	ENSMUSG00000038205.12
2	154569028	154570318	2_154569028_154570318	149.51364585825002	0.0272114320035999	0.27747632333113803	0.8842596895127299	ENSMUSG00000027490.17	E2f1	promoter-TSS	ENSMUSG00000027490.17
7	29814615	29817004	7_29814615_29817004	308.056603209729	0.0350302133378516	0.277177436464989	0.8842596895127299	ENSMUSG00000011427.16	Zfp790	promoter-TSS	ENSMUSG00000011427.16
6	40470908	40472704	6_40470908_40472704	202.14417039296	-0.0302993827455907	0.27719682779857	0.8842596895127299	ENSMUSG00000029911.14	Ssbp1	exon	ENSMUSG00000029911.14
9	35210084	35212232	9_35210084_35212232	282.162066472057	-0.034603812613467004	0.277154162622317	0.8842596895127299	ENSMUSG00000039048.15	Foxred1	promoter-TSS	ENSMUSG00000039048.15
17	71183056	71185660	17_71183056_71185660	265.649056573576	-0.0344628807229043	0.277836075265718	0.88468322305041	ENSMUSG00000024052.17	Lpin2	intron	ENSMUSG00000024052.17
4	124936367	124937811	4_124936367_124937811	181.013149783252	-0.0294243933115145	0.277801996913939	0.88468322305041	ENSMUSG00000044730.16	9930104L06Rik	promoter-TSS	ENSMUSG00000044730.16
4	124936367	124937811	4_124936367_124937811	181.013149783252	-0.0294243933115145	0.277801996913939	0.88468322305041	ENSMUSG00000028873.16	Cdca8	promoter-TSS	ENSMUSG00000044730.16
17	71183056	71185660	17_71183056_71185660	265.649056573576	-0.0344628807229043	0.277836075265718	0.88468322305041	ENSMUSG00000097625.1	Gm26561	intron	ENSMUSG00000024052.17
1	54438019	54439261	1_54438019_54439261	122.13079551463301	-0.0223132538588375	0.27778377985939895	0.88468322305041	ENSMUSG00000041303.7	Gtf3c3	intron	ENSMUSG00000041303.7
8	69270752	69271705	8_69270752_69271705	117.737589439411	0.0235337353733869	0.27790370615274607	0.88468322305041	ENSMUSG00000079038.3	RP23-114B10.4	intron	ENSMUSG00000079038.3
10	5804320	5806560	10_5804320_5806560	352.835338635344	0.0374492799808435	0.27825245812098	0.885561076055543	ENSMUSG00000019773.7	Fbxo5	promoter-TSS	ENSMUSG00000019773.7
14	74641173	74641713	14_74641173_74641713	64.5402358111452	0.0180490849933356	0.278658935313865	0.886389670484479	ENSMUSG00000034997.5	Htr2a	exon	ENSMUSG00000034997.5
6	55203321	55204694	6_55203321_55204694	105.54437902788	0.0223500158036613	0.278589813328565	0.886389670484479	ENSMUSG00000038022.11	Fam188b	intron	ENSMUSG00000038022.11
2	3118466	3120099	2_3118466_3120099	164.817280128609	-0.0282835469674337	0.278877774794643	0.8868532539472109	ENSMUSG00000050530.14	Fam171a1	intron	ENSMUSG00000050530.14
14	118473709	118474375	14_118473709_118474375	60.0739110777666	-0.0176541249345939	0.27901278961943893	0.8870500952995358			Intergenic	Intergenic
3	89279445	89281564	3_89279445_89281564	111.898554780591	0.024039899273941	0.279705379800638	0.888079824566733	ENSMUSG00000027954.9	Efna1	promoter-TSS	ENSMUSG00000027954.9
13	119408129	119409598	13_119408129_119409598	149.67255119149098	-0.0269460676853532	0.279592273889692	0.888079824566733	ENSMUSG00000025453.18	Nnt	promoter-TSS	ENSMUSG00000116207.1
13	119408129	119409598	13_119408129_119409598	149.67255119149098	-0.0269460676853532	0.279592273889692	0.888079824566733	ENSMUSG00000116207.1	RP23-444H18.3	promoter-TSS	ENSMUSG00000116207.1
3	38892039	38893824	3_38892039_38893824	168.758754956773	-0.0278411149914831	0.279572245221382	0.888079824566733	ENSMUSG00000046743.6	Fat4	intron	ENSMUSG00000046743.6
14	45527476	45531340	14_45527476_45531340	366.66951594159303	0.0373597501948859	0.279694018957208	0.888079824566733	ENSMUSG00000115324.1	RP23-291I12.6	promoter-TSS	ENSMUSG00000115324.1
17	27906774	27910603	17_27906774_27910603	401.481826166704	0.0382782495840823	0.279922292214242	0.888079824566733	ENSMUSG00000024218.12	Taf11	promoter-TSS	ENSMUSG00000024219.15
17	27906774	27910603	17_27906774_27910603	401.481826166704	0.0382782495840823	0.279922292214242	0.888079824566733	ENSMUSG00000024219.15	Anks1	promoter-TSS	ENSMUSG00000024219.15
14	45527476	45531340	14_45527476_45531340	366.66951594159303	0.0373597501948859	0.279694018957208	0.888079824566733	ENSMUSG00000037712.16	Fermt2	promoter-TSS	ENSMUSG00000115324.1
2	165286867	165288313	2_165286867_165288313	164.739287361269	0.0264881595688013	0.279838479842893	0.888079824566733	ENSMUSG00000017670.16	Elmo2	TTS	ENSMUSG00000017670.16
11	72041797	72042686	11_72041797_72042686	97.820210221806	-0.022014037322157003	0.279860767288857	0.888079824566733	ENSMUSG00000020808.3	Fam64a	promoter-TSS	ENSMUSG00000020808.3
16	78930891	78931816	16_78930891_78931816	69.0816597108505	-0.0183852473481271	0.279535503348052	0.888079824566733	ENSMUSG00000022860.15	Chodl	promoter-TSS	ENSMUSG00000022860.15
2	165286867	165288313	2_165286867_165288313	164.739287361269	0.0264881595688013	0.279838479842893	0.888079824566733	ENSMUSG00000017664.16	Slc35c2	TTS	ENSMUSG00000017670.16
4	43655688	43657238	4_43655688_43657238	153.036472361697	0.0265465467731745	0.280043412844393	0.8882318129746859	ENSMUSG00000028470.10	Hint2	promoter-TSS	ENSMUSG00000028470.10
7	113765906	113766629	7_113765906_113766629	61.08100865005879	-0.0172143877096126	0.28050400636549605	0.88853122851859	ENSMUSG00000038156.16	Spon1	promoter-TSS	ENSMUSG00000038156.16
10	4266068	4268406	10_4266068_4268406	172.697393443556	-0.0276671195836809	0.28048674935888396	0.88853122851859	ENSMUSG00000038587.9	Akap12	intron	ENSMUSG00000038587.9
X	7316308	7319735	X_7316308_7319735	224.081041913982	0.0322390817675385	0.280283659274527	0.88853122851859	ENSMUSG00000004317.14	Clcn5	intron	ENSMUSG00000004317.14
9	107936001	107936843	9_107936001_107936843	67.2386233905097	-0.0184903646743401	0.280483299001698	0.88853122851859	ENSMUSG00000032936.13	Camkv	promoter-TSS	ENSMUSG00000102377.1
9	107936001	107936843	9_107936001_107936843	67.2386233905097	-0.0184903646743401	0.280483299001698	0.88853122851859	ENSMUSG00000102377.1	RP23-286E6.14	promoter-TSS	ENSMUSG00000102377.1
3	135422152	135424255	3_135422152_135424255	329.274065726971	0.0369836090574157	0.280490159280604	0.88853122851859	ENSMUSG00000028165.9	Cisd2	promoter-TSS	ENSMUSG00000028165.9
6	48626874	48628001	6_48626874_48628001	85.5492501987378	-0.0200181104587563	0.280578634702789	0.888535629395519	ENSMUSG00000053297.14	RP24-124B23.4	promoter-TSS	ENSMUSG00000053297.14
17	57105054	57105993	17_57105054_57105993	103.554820051191	-0.0219945195619736	0.280765014549315	0.8888938299875491	ENSMUSG00000079414.2	Gm11110	exon	ENSMUSG00000035678.7
17	57105054	57105993	17_57105054_57105993	103.554820051191	-0.0219945195619736	0.280765014549315	0.8888938299875491	ENSMUSG00000035678.7	Tnfsf9	exon	ENSMUSG00000035678.7
1	93477531	93480536	1_93477531_93480536	498.127965481013	0.0411948555713624	0.282188632186053	0.888905160775418	ENSMUSG00000026276.20	Sept2	promoter-TSS	ENSMUSG00000026276.20
18	4375625	4376689	18_4375625_4376689	167.351629804536	-0.0268764849311203	0.28098918628659997	0.888905160775418	ENSMUSG00000097641.1	Gm26865	exon	ENSMUSG00000097641.1
X	42148531	42153287	X_42148531_42153287	360.40745578845804	0.0375307924735265	0.282136067574433	0.888905160775418	ENSMUSG00000104042.1	RP23-295D9.3	promoter-TSS	ENSMUSG00000025862.14
18	4375625	4376689	18_4375625_4376689	167.351629804536	-0.0268764849311203	0.28098918628659997	0.888905160775418	ENSMUSG00000024234.6	Mtpap	exon	ENSMUSG00000097641.1
X	42148531	42153287	X_42148531_42153287	360.40745578845804	0.0375307924735265	0.282136067574433	0.888905160775418	ENSMUSG00000025862.14	Stag2	promoter-TSS	ENSMUSG00000025862.14
16	32876913	32878946	16_32876913_32878946	221.479115406848	0.0295975107744796	0.281322862642406	0.888905160775418	ENSMUSG00000035629.18	Rubcn	promoter-TSS	ENSMUSG00000022800.14
10	9897709	9902095	10_9897709_9902095	472.18254755949204	-0.0405667402522031	0.28143347228995	0.888905160775418	ENSMUSG00000112146.1	RP24-80O9.4	intron	ENSMUSG00000019790.17
2	122027798	122030017	2_122027798_122030017	252.34812485679	-0.0329925254427498	0.281938199998007	0.888905160775418	ENSMUSG00000027236.8	Eif3j1	TTS	ENSMUSG00000104603.1
2	122027798	122030017	2_122027798_122030017	252.34812485679	-0.0329925254427498	0.281938199998007	0.888905160775418	ENSMUSG00000104603.1	Gm47314	TTS	ENSMUSG00000104603.1
19	5093665	5098526	19_5093665_5098526	309.846923292007	0.0337934498503564	0.282003434402271	0.888905160775418	ENSMUSG00000024873.6	Cnih2	intron	ENSMUSG00000024873.6
16	32876913	32878946	16_32876913_32878946	221.479115406848	0.0295975107744796	0.281322862642406	0.888905160775418	ENSMUSG00000022800.14	Fyttd1	promoter-TSS	ENSMUSG00000022800.14
10	9897709	9902095	10_9897709_9902095	472.18254755949204	-0.0405667402522031	0.28143347228995	0.888905160775418	ENSMUSG00000019790.17	Stxbp5	intron	ENSMUSG00000019790.17
11	120377719	120378732	11_120377719_120378732	121.63041283925101	-0.0223497026454948	0.28122465652095	0.888905160775418	ENSMUSG00000025384.15	Faap100	intron	ENSMUSG00000025384.15
8	72723357	72724352	8_72723357_72724352	121.07382282076901	0.0228559710623473	0.28174955709412897	0.888905160775418	ENSMUSG00000031622.16	Sin3b	intron	ENSMUSG00000031622.16
X	78582636	78583774	X_78582636_78583774	80.024066472153	-0.0193290668216869	0.281719161294558	0.888905160775418	ENSMUSG00000047996.16	Prrg1	intron	ENSMUSG00000047996.16
13	62684103	62685213	13_62684103_62685213	147.705647018009	-0.0264709456000257	0.28179748695176193	0.888905160775418	ENSMUSG00000074863.5	Platr25	intron	ENSMUSG00000074863.5
5	135076922	135078644	5_135076922_135078644	179.217385371538	0.0274896477463279	0.281892943731726	0.888905160775418	ENSMUSG00000043614.13	Vps37d	intron	ENSMUSG00000043614.13
15	98983252	98987771	15_98983252_98987771	461.18900911913397	-0.0389731001378874	0.28160968738536896	0.888905160775418	ENSMUSG00000097587.2	RP23-77H12.1	promoter-TSS	ENSMUSG00000097587.2
5	123150356	123150930	5_123150356_123150930	50.1204649719567	0.0151436474044112	0.281508824172018	0.888905160775418	ENSMUSG00000038384.16	Setd1b	TTS	ENSMUSG00000038384.16
1	55224289	55227123	1_55224289_55227123	172.48003561705602	0.0285839584275919	0.281060319528597	0.888905160775418	ENSMUSG00000097649.2	RP23-130K20.1	promoter-TSS	ENSMUSG00000097649.2
8	66485723	66487162	8_66485723_66487162	131.09713601881901	0.025461599474967997	0.28089153372697195	0.888905160775418	ENSMUSG00000025591.6	Tma16	promoter-TSS	ENSMUSG00000025591.6
1	93477531	93480536	1_93477531_93480536	498.127965481013	0.0411948555713624	0.282188632186053	0.888905160775418	ENSMUSG00000116048.1	AC108412.2	promoter-TSS	ENSMUSG00000026276.20
9	108648132	108650410	9_108648132_108650410	218.458503182789	0.0320351336548054	0.28211879522607697	0.888905160775418	ENSMUSG00000064145.12	Arih2	promoter-TSS	ENSMUSG00000064145.12
1	132476275	132478173	1_132476275_132478173	247.98337659494098	0.031857565561343996	0.28121987351614197	0.888905160775418	ENSMUSG00000097760.2	RP23-309I23.2	promoter-TSS	ENSMUSG00000026439.14
1	132476275	132478173	1_132476275_132478173	247.98337659494098	0.031857565561343996	0.28121987351614197	0.888905160775418	ENSMUSG00000026439.14	Rbbp5	promoter-TSS	ENSMUSG00000026439.14
4	129376719	129378313	4_129376719_129378313	128.982477299821	-0.0244086395597067	0.281906196358157	0.888905160775418	ENSMUSG00000028807.2	Zbtb8a	intron	ENSMUSG00000028807.2
11	93955076	93956024	11_93955076_93956024	99.789745326555	-0.0217822087226149	0.28223398279813	0.888905160775418	ENSMUSG00000020857.11	Nme2	exon	ENSMUSG00000020857.11
1	55224289	55227123	1_55224289_55227123	172.48003561705602	0.0285839584275919	0.281060319528597	0.888905160775418	ENSMUSG00000025978.14	Rftn2	promoter-TSS	ENSMUSG00000097649.2
11	93955076	93956024	11_93955076_93956024	99.789745326555	-0.0217822087226149	0.28223398279813	0.888905160775418	ENSMUSG00000091228.1	RP23-378I13.5	exon	ENSMUSG00000020857.11
1	93477531	93480536	1_93477531_93480536	498.127965481013	0.0411948555713624	0.282188632186053	0.888905160775418	ENSMUSG00000034088.15	Hdlbp	promoter-TSS	ENSMUSG00000026276.20
11	93955076	93956024	11_93955076_93956024	99.789745326555	-0.0217822087226149	0.28223398279813	0.888905160775418	ENSMUSG00000037601.11	Nme1	exon	ENSMUSG00000020857.11
5	123150356	123150930	5_123150356_123150930	50.1204649719567	0.0151436474044112	0.281508824172018	0.888905160775418	ENSMUSG00000097213.1	Gm26745	TTS	ENSMUSG00000038384.16
12	12936261	12942545	12_12936261_12942545	678.925115206919	-0.043107502291308	0.282563522402079	0.8897120824765171	ENSMUSG00000037169.15	Mycn	intron	ENSMUSG00000037169.15
10	81605415	81606899	10_81605415_81606899	135.75008508551701	0.0256642312275457	0.282724495931067	0.8899879565738721	ENSMUSG00000074862.11	AC153919.1	promoter-TSS	ENSMUSG00000074862.11
10	81605415	81606899	10_81605415_81606899	135.75008508551701	0.0256642312275457	0.282724495931067	0.8899879565738721	ENSMUSG00000097718.1	Gm26896	promoter-TSS	ENSMUSG00000074862.11
6	124754734	124757958	6_124754734_124757958	373.594734067318	0.0366961776705209	0.283428851443105	0.8904011687006099	ENSMUSG00000004263.15	Atn1	promoter-TSS	ENSMUSG00000107478.1
10	43900938	43902485	10_43900938_43902485	156.46321384041	-0.0265040891542532	0.282974568090412	0.8904011687006099	ENSMUSG00000019864.14	Rtn4ip1	promoter-TSS	ENSMUSG00000019863.7
10	43900938	43902485	10_43900938_43902485	156.46321384041	-0.0265040891542532	0.282974568090412	0.8904011687006099	ENSMUSG00000019863.7	Qrsl1	promoter-TSS	ENSMUSG00000019863.7
4	147940138	147943485	4_147940138_147943485	207.708054270785	0.0300670515340132	0.28351629695766994	0.8904011687006099	ENSMUSG00000044496.6	RP23-406N5.7	exon	ENSMUSG00000044496.6
4	111414423	111415863	4_111414423_111415863	142.624698976045	-0.0236798275275917	0.283106109035641	0.8904011687006099	ENSMUSG00000028545.13	Bend5	promoter-TSS	ENSMUSG00000028545.13
11	119941373	119945000	11_119941373_119945000	324.995295279873	-0.0344862254989916	0.283205306960621	0.8904011687006099	ENSMUSG00000025372.16	Baiap2	promoter-TSS	ENSMUSG00000025372.16
4	111414423	111415863	4_111414423_111415863	142.624698976045	-0.0236798275275917	0.283106109035641	0.8904011687006099	ENSMUSG00000061298.14	Agbl4	promoter-TSS	ENSMUSG00000028545.13
6	54971921	54973183	6_54971921_54973183	106.406789483748	0.0232234844440831	0.283292516348635	0.8904011687006099	ENSMUSG00000038058.14	Nod1	promoter-TSS	ENSMUSG00000038058.14
4	46195296	46196625	4_46195296_46196625	127.39418513164699	-0.0251190877802469	0.28334697493641803	0.8904011687006099	ENSMUSG00000028329.13	Xpa	intron	ENSMUSG00000028329.13
6	146887887	146889397	6_146887887_146889397	167.351917496078	-0.0277895530764978	0.2830381462228139	0.8904011687006099	ENSMUSG00000016487.15	Ppfibp1	promoter-TSS	ENSMUSG00000016487.15
6	124754734	124757958	6_124754734_124757958	373.594734067318	0.0366961776705209	0.283428851443105	0.8904011687006099	ENSMUSG00000107478.1	RP24-297C1.14	promoter-TSS	ENSMUSG00000107478.1
2	24949226	24951080	2_24949226_24951080	175.383707336644	0.0278099237267955	0.283502189834779	0.8904011687006099	ENSMUSG00000026974.11	Zmynd19	promoter-TSS	ENSMUSG00000026974.11
11	119941373	119945000	11_119941373_119945000	324.995295279873	-0.0344862254989916	0.283205306960621	0.8904011687006099	ENSMUSG00000086924.1	RP24-225K18.5	promoter-TSS	ENSMUSG00000025372.16
11	119941373	119945000	11_119941373_119945000	324.995295279873	-0.0344862254989916	0.283205306960621	0.8904011687006099	ENSMUSG00000085207.1	RP24-225K18.6	promoter-TSS	ENSMUSG00000025372.16
2	32450437	32452026	2_32450437_32452026	224.00884220154097	0.0316798782680098	0.283734468953332	0.890551464878687	ENSMUSG00000039164.2	Naif1	exon	ENSMUSG00000026819.15
4	19707005	19709787	4_19707005_19709787	219.110808457365	-0.0279542785044885	0.283784368877432	0.890551464878687	ENSMUSG00000041058.15	Wwp1	intron	ENSMUSG00000041058.15
8	19980014	19981196	8_19980014_19981196	76.10460352997859	-0.019130341384689	0.283717938314907	0.890551464878687			Intergenic	Intergenic
2	32450437	32452026	2_32450437_32452026	224.00884220154097	0.0316798782680098	0.283734468953332	0.890551464878687	ENSMUSG00000026819.15	Slc25a25	exon	ENSMUSG00000026819.15
2	147012493	147014590	2_147012493_147014590	261.74141131462	-0.0336129513230311	0.283990605463523	0.8907726293819991	ENSMUSG00000027433.5	Xrn2	intron	ENSMUSG00000027433.5
1	134962290	134963023	1_134962290_134963023	120.651312020638	0.0243987050117065	0.28403932963611	0.8907726293819991	ENSMUSG00000026429.9	Ube2t	promoter-TSS	ENSMUSG00000026429.9
X	36874420	36875095	X_36874420_36875095	49.059530916623494	-0.0158029414910455	0.284075115651084	0.8907726293819991	ENSMUSG00000016308.12	Ube2a	promoter-TSS	ENSMUSG00000006423.15
X	36874420	36875095	X_36874420_36875095	49.059530916623494	-0.0158029414910455	0.284075115651084	0.8907726293819991	ENSMUSG00000006423.15	RP23-286I5.3	promoter-TSS	ENSMUSG00000006423.15
