Chrom	Start	End	X17_67124392_67124520	X18.2852730981878	X.0.22270934926077202	X0.24577446659602803	X0.569318191041132	ENSMUSG00000033278.10	Ptprm	intron	ENSMUSG00000033278.10.1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr4	80048006	80048225	4_80048006_80048225	37.2769645268018	-0.00471614128873341	0.982386499161358	0.994146840262867			Intergenic	Intergenic	Distal Intergenic	4	80003989	80005131	1143	1	ENSMUST00000120053	44018	ENSMUSG00000083219	ENSMUSG00000083219
chr4	5179386	5179640	4_5179386_5179640	60.6981107018114	-0.226449072901592	0.282867848664263	0.606471743281813			Intergenic	Intergenic	Distal Intergenic	4	4978507	4978874	368	2	ENSMUST00000118541	-200513	ENSMUSG00000083228	ENSMUSG00000083228
chrX	12249325	12249449	X_12249325_12249449	21.0729628946374	0.0114823275694795	0.9536353147942	0.983879957048566			Intergenic	Intergenic	Distal Intergenic	20	12179718	12180067	350	2	ENSMUST00000119545	-69259	ENSMUSG00000083486	ENSMUSG00000083486
chr2	144452701	144452865	2_144452701_144452865	48.7887251820978	0.182611437489184	0.387889837696153	0.689108116855117			Intergenic	Intergenic	Distal Intergenic	2	144459280	144467794	8515	1	ENSMUST00000124788	-6415	ENSMUSG00000083674	ENSMUSG00000083674
chr4	123249167	123249469	4_123249167_123249469	117.481316492849	-0.191417060575764	0.296330823200107	0.618149041651548	ENSMUSG00000032744.4	Heyl	exon	ENSMUSG00000032744.4	3' UTR	4	123258046	123258904	859	1	ENSMUST00000118690	-8577	ENSMUSG00000083720	ENSMUSG00000083720
chr4	8963145	8963351	4_8963145_8963351	39.0531311169087	-0.0710141450886127	0.73936338828945	0.898869264005235			Intergenic	Intergenic	Distal Intergenic	4	8941259	8941656	398	1	ENSMUST00000119493	21887	ENSMUSG00000083786	ENSMUSG00000083786
chr7	40884930	40885239	7_40884930_40885239	89.8634933194986	-0.253658759660854	0.201580349229049	0.523240605340012	ENSMUSG00000100600.6	RP23-48C24.2	exon	ENSMUSG00000101643.1	Distal Intergenic	7	40879658	40879738	81	1	ENSMUST00000122524	5273	ENSMUSG00000084473	ENSMUSG00000084473
chr17	43707380	43707539	17_43707380_43707539	29.6480391867607	-0.0489804194742463	0.815828165904847	0.93161564432194	ENSMUSG00000023963.9	Cyp39a1	intron	ENSMUSG00000023963.9	Intron (ENSMUST00000170988/ENSMUSG00000023963, intron 7 of 11)	17	43698363	43698552	190	1	ENSMUST00000122525	9018	ENSMUSG00000084474	ENSMUSG00000084474
chr16	6018759	6018900	16_6018759_6018900	29.6710907155512	0.128239108362565	0.543796305224954	0.795913359514686	ENSMUSG00000008658.16	Rbfox1	intron	ENSMUSG00000008658.16	Distal Intergenic	16	5324036	5324157	122	2	ENSMUST00000122624	-694603	ENSMUSG00000084573	ENSMUSG00000084573
chr4	82400129	82400298	4_82400129_82400298	57.7551522730109	-0.0824986046150459	0.693945185073624	0.87591397219224	ENSMUSG00000008575.17	Nfib	intron	ENSMUSG00000008575.17	Intron (ENSMUST00000050872/ENSMUSG00000008575, intron 2 of 11)	4	82439410	82439514	105	1	ENSMUST00000122646	-39112	ENSMUSG00000084595	ENSMUSG00000084595
chr16	17055744	17055954	16_17055744_17055954	60.8297026996319	0.132826288213259	0.531310294953815	0.787170880408414			Intergenic	Intergenic	Distal Intergenic	16	17047520	17049111	1592	1	ENSMUST00000141875	8225	ENSMUSG00000084792	ENSMUSG00000084792
chr8	111145474	111145744	8_111145474_111145744	135.163978574733	-0.14909862415242	0.396048036761039	0.695355659748205	ENSMUSG00000084808.7	AC093451.2	promoter-TSS	ENSMUSG00000084808.7	Promoter (<=1kb)	8	111129076	111145480	16405	2	ENSMUST00000143719	0	ENSMUSG00000084808	ENSMUSG00000084808
chr9	121560643	121560766	9_121560643_121560766	36.9290667960617	0.240983481251043	0.259157756736101	0.584169135058647			Intergenic	Intergenic	Distal Intergenic	9	121586997	121603981	16985	1	ENSMUST00000128080	-26231	ENSMUSG00000084995	ENSMUSG00000084995
chr6	39528670	39528933	6_39528670_39528933	63.9025512859302	-0.0342199679004612	0.870453638900533	0.953144245068802	ENSMUSG00000085058.2	RP23-366P9.2	TTS	ENSMUSG00000085058.2	Promoter (1-2kb)	6	39527522	39544486	16965	1	ENSMUST00000135363	1149	ENSMUSG00000085058	ENSMUSG00000085058
chr4	109947146	109947280	4_109947146_109947280	22.2329958641691	0.191521865108757	0.347834131021367	0.659670795960809	ENSMUSG00000010517.7	Faf1	intron	ENSMUSG00000010517.7	Intron (ENSMUST00000102724/ENSMUSG00000010517, intron 18 of 18)	4	109976747	109977491	745	2	ENSMUST00000124754	30211	ENSMUSG00000085256	ENSMUSG00000085256
chr10	105575263	105575529	10_105575263_105575529	87.2909440028286	-0.225077288015727	0.252888712935582	0.577110363146712	ENSMUSG00000036019.8	Tmtc2	promoter-TSS	ENSMUSG00000036019.8	Promoter (<=1kb)	10	105574559	105583874	9316	1	ENSMUST00000145794	705	ENSMUSG00000085282	ENSMUSG00000085282
chr18	16740937	16741120	18_16740937_16741120	46.5157606309617	-0.256025515106785	0.230260959416851	0.55332422325175	ENSMUSG00000024304.14	Cdh2	intron	ENSMUSG00000024304.14	Intron (ENSMUST00000025166/ENSMUSG00000024304, intron 2 of 15)	18	16728733	16729678	946	1	ENSMUST00000149095	12205	ENSMUSG00000085575	ENSMUSG00000085575
chr8	26976923	26977222	8_26976923_26977222	177.504872544391	-0.133113816050874	0.409495660105283	0.703381677305308	ENSMUSG00000109954.1	RP23-479K9.3	promoter-TSS	ENSMUSG00000085795.8	Promoter (<=1kb)	8	26977336	26981461	4126	1	ENSMUST00000127097	-114	ENSMUSG00000085795	ENSMUSG00000085795
chr14	11823761	11823886	14_11823761_11823886	29.0705187374106	0.237912693451513	0.258976623107985	0.583935149285613	ENSMUSG00000021745.14	Ptprg	intron	ENSMUSG00000021745.14	Intron (ENSMUST00000022264/ENSMUSG00000021745, intron 2 of 29)	14	11980198	11981208	1011	2	ENSMUST00000151564	157322	ENSMUSG00000085883	ENSMUSG00000085883
chr11	55518901	55519113	11_55518901_55519113	43.1336084040958	-0.139961226864101	0.511743278666819	0.774434588488166	ENSMUSG00000000263.15	Glra1	intron	ENSMUSG00000000263.15	Intron (ENSMUST00000152968/ENSMUSG00000086460, intron 1 of 1)	11	55514846	55527715	12870	1	ENSMUST00000152968	4056	ENSMUSG00000086460	ENSMUSG00000086460
chr4	154550151	154550307	4_154550151_154550307	34.9236803264249	-0.13111984949812	0.539110639546264	0.792176864415938	ENSMUSG00000086565.1	RP23-45A18.1	promoter-TSS	ENSMUSG00000086565.1	Promoter (<=1kb)	4	154550282	154557645	7364	1	ENSMUST00000143888	0	ENSMUSG00000086565	ENSMUSG00000086565
chr8	125254118	125254366	8_125254118_125254366	84.5591160227578	-0.16674698546712	0.40301237626657	0.69973948201841	ENSMUSG00000043051.17	Disc1	intron	ENSMUSG00000043051.17	Intron (ENSMUST00000074562/ENSMUSG00000043051, intron 12 of 12)	8	125224400	125227323	2924	2	ENSMUST00000156666	-26796	ENSMUSG00000086694	ENSMUSG00000086694
chr16	95945527	95945801	16_95945527_95945801	60.9808266951373	-0.1045506306907	0.6188836258973	0.83690365234365			Intergenic	Intergenic	Distal Intergenic	16	95841886	95929077	87192	2	ENSMUST00000127413	-16451	ENSMUSG00000086899	ENSMUSG00000086899
chr4	32297351	32297475	4_32297351_32297475	24.8792874245343	0.0929003845908039	0.655318532283456	0.855044145881932	ENSMUSG00000040270.16	Bach2	intron	ENSMUSG00000040270.16	Intron (ENSMUST00000108180/ENSMUSG00000040270, intron 1 of 6)	4	32251761	32265835	14075	1	ENSMUST00000133451	45591	ENSMUSG00000087049	ENSMUSG00000087049
chr1	6382900	6383090	1_6382900_6383090	28.5311196825476	0.262312390810325	0.213651570712137	0.536576904764622	ENSMUSG00000087247.3	Fam150a	exon	ENSMUSG00000102706.1	Intron (ENSMUST00000133144/ENSMUSG00000087247, intron 1 of 4)	1	6359331	6394731	35401	1	ENSMUST00000133144	23570	ENSMUSG00000087247	ENSMUSG00000087247
chr3	107278912	107279069	3_107278912_107279069	51.5508432290101	0.0232656440477484	0.912104750375587	0.969016451266868	ENSMUSG00000087260.5	Lamtor5	promoter-TSS	ENSMUSG00000087260.5	Promoter (<=1kb)	3	107278858	107284079	5222	1	ENSMUST00000145735	55	ENSMUSG00000087260	ENSMUSG00000087260
chr7	27508084	27508310	7_27508084_27508310	99.4498058293447	0.0880788048549503	0.642080756376785	0.848887938533678	ENSMUSG00000087371.1	AC158304.5	promoter-TSS	ENSMUSG00000087371.1	Promoter (<=1kb)	7	27502718	27508122	5405	2	ENSMUST00000147449	0	ENSMUSG00000087371	ENSMUSG00000087371
chr7	46509480	46509767	7_46509480_46509767	68.1618317273175	-0.0697511072191307	0.733766954068483	0.896002179536226	ENSMUSG00000030839.12	Sergef	intron	ENSMUSG00000030839.12	Intron (ENSMUST00000033127/ENSMUSG00000030839, intron 10 of 10)	7	46561301	46577871	16571	1	ENSMUST00000139791	-51534	ENSMUSG00000087492	ENSMUSG00000087492
chr2	93085686	93085867	2_93085686_93085867	52.8988849370115	-0.115176339923029	0.58377605251567	0.819116533767758	ENSMUSG00000087559.1	RP23-125F10.6	TTS	ENSMUSG00000087559.1	Downstream (<1kb)	2	93085942	93098244	12303	2	ENSMUST00000150159	12377	ENSMUSG00000087559	ENSMUSG00000087559
chr8	118683465	118683662	8_118683465_118683662	31.2873673941084	0.00274799312488178	0.989614368693461	0.995705140543733	ENSMUSG00000031841.19	Cdh13	intron	ENSMUSG00000031841.19	Intron (ENSMUST00000117160/ENSMUSG00000031841, intron 3 of 13)	8	118726900	118726987	88	1	ENSMUST00000157082	-43238	ENSMUSG00000087707	ENSMUSG00000087707
chr6	100503529	100503756	6_100503529_100503756	72.8508505478901	0.0267370631711708	0.89502748003621	0.961854034122776			Intergenic	Intergenic	Distal Intergenic	6	100494681	100494814	134	2	ENSMUST00000157304	-8716	ENSMUSG00000087929	ENSMUSG00000087929
chr17	78588311	78588514	17_78588311_78588514	73.0028970239453	-0.00373465449079565	0.985479744271389	0.994793693097707	ENSMUSG00000024076.9	Vit	intron	ENSMUSG00000024076.9	Intron (ENSMUST00000024880/ENSMUSG00000024076, intron 7 of 13)	17	78533903	78534013	111	2	ENSMUST00000157334	-54299	ENSMUSG00000087959	ENSMUSG00000087959
chr18	83430642	83430781	18_83430642_83430781	23.7431452557452	0.101381530187941	0.622878243484253	0.838984462690466			Intergenic	Intergenic	Distal Intergenic	18	83355199	83355364	166	2	ENSMUST00000157518	-75279	ENSMUSG00000088143	ENSMUSG00000088143
chr17	80180128	80180252	17_80180128_80180252	33.0793971560923	0.00350015904490645	0.986904818510033	0.995240997206237	ENSMUSG00000035473.10	Galm	intron	ENSMUSG00000035473.10	Intron (ENSMUST00000039205/ENSMUSG00000035473, intron 4 of 6)	17	80196158	80196404	247	2	ENSMUST00000157828	16152	ENSMUSG00000088453	ENSMUSG00000088453
chr3	57919464	57919595	3_57919464_57919595	19.4128121471771	0.206750338508001	0.285772998084373	0.608794678256622			Intergenic	Intergenic	Promoter (2-3kb)	3	57922088	57922187	100	2	ENSMUST00000157945	2592	ENSMUSG00000088570	ENSMUSG00000088570
chr9	50885364	50885494	9_50885364_50885494	34.7272326611946	0.190909862699248	0.371001576782363	0.67761104636144	ENSMUSG00000032058.14	Ppp2r1b	intron	ENSMUSG00000032058.14	Promoter (2-3kb)	9	50887950	50888055	106	1	ENSMUST00000158083	-2456	ENSMUSG00000088708	ENSMUSG00000088708
chr17	88336065	88336382	17_88336065_88336382	41.158195723071	0.194644459565329	0.279056624168722	0.603219403204829			Intergenic	Intergenic	Distal Intergenic	17	88342388	88342482	95	2	ENSMUST00000158166	6100	ENSMUSG00000088791	ENSMUSG00000088791
chr4	45510315	45510442	4_45510315_45510442	22.4578814812033	-0.197582092154572	0.32028024431062	0.636763350135848	ENSMUSG00000044813.15	Shb	intron	ENSMUSG00000044813.15	Intron (ENSMUST00000061986/ENSMUSG00000044813, intron 1 of 5)	4	45500485	45500552	68	2	ENSMUST00000158267	-9764	ENSMUSG00000088892	ENSMUSG00000088892
chr9	64058324	64058466	9_64058324_64058466	26.3238231860543	-0.212826038419614	0.303500020451477	0.623485348271047			Intergenic	Intergenic	Distal Intergenic	9	64048496	64048590	95	1	ENSMUST00000158363	9829	ENSMUSG00000088988	ENSMUSG00000088988
chr19	48241135	48241264	19_48241135_48241264	22.7352821522645	0.23969727414965	0.230394647894646	0.5534186275402	ENSMUSG00000063434.5	Sorcs3	promoter-TSS	ENSMUSG00000089004.1	Promoter (<=1kb)	19	48240535	48240645	111	2	ENSMUST00000158379	-491	ENSMUSG00000089004	ENSMUSG00000089004
chr16	74055265	74055776	16_74055265_74055776	79.8048223724805	0.249900621525715	0.228500939237621	0.551335502604947	ENSMUSG00000052516.19	Robo2	intron	ENSMUSG00000052516.19	Intron (ENSMUST00000117785/ENSMUSG00000052516, intron 2 of 27)	16	74058899	74059033	135	2	ENSMUST00000158408	3257	ENSMUSG00000089033	ENSMUSG00000089033
chr1	105946682	105946810	1_105946682_105946810	25.4366948369394	-0.105460409030522	0.602590926790904	0.82891567033785	ENSMUSG00000089206.1	Gm26214	Intergenic	Intergenic	Promoter (1-2kb)	1	105945554	105945660	107	1	ENSMUST00000158581	1129	ENSMUSG00000089206	ENSMUSG00000089206
chr7	29061516	29061762	7_29061516_29061762	69.9491346850991	-0.0517406509159368	0.799775147240105	0.924499102214389	ENSMUSG00000030592.18	Ryr1	intron	ENSMUSG00000030592.18	Exon (ENSMUST00000179893/ENSMUSG00000030592, exon 42 of 106)	7	29083636	29083694	59	2	ENSMUST00000158594	21932	ENSMUSG00000089219	ENSMUSG00000089219
chr3	70307624	70307812	3_70307624_70307812	37.4953462439297	0.268338987525861	0.207867395992271	0.530052680986596			Intergenic	Intergenic	Distal Intergenic	3	70228747	70228874	128	2	ENSMUST00000158882	-78751	ENSMUSG00000089507	ENSMUSG00000089507
chr2	30464024	30464292	2_30464024_30464292	82.8905175648578	-0.0953832047583112	0.629668174396563	0.842350297469555			Intergenic	Intergenic	Distal Intergenic	2	30472648	30474199	1552	2	ENSMUST00000065134	9907	ENSMUSG00000089762	ENSMUSG00000089762
chr7	27355857	27356114	7_27355857_27356114	85.3222917046601	0.149254080994309	0.446663944368594	0.729996368021056	ENSMUSG00000092367.1	AC157561.13	promoter-TSS	ENSMUSG00000089832.8	Promoter (<=1kb)	7	27342133	27356019	13887	2	ENSMUST00000003857	0	ENSMUSG00000089832	ENSMUSG00000089832
chr18	25420155	25420497	18_25420155_25420497	40.1167402143912	0.20659592050358	0.334489715697634	0.648825770438929	ENSMUSG00000033632.15	RP24-483G17.1	intron	ENSMUSG00000033632.15	Intron (ENSMUST00000159605/ENSMUSG00000033632, intron 8 of 8)	18	25391801	25392332	532	1	ENSMUST00000163015	28355	ENSMUSG00000089908	ENSMUSG00000089908
chr4	124657215	124657675	4_124657215_124657675	130.397623643257	-0.146206273209384	0.406140929981846	0.701257419241533	ENSMUSG00000090125.3	Pou3f1	promoter-TSS	ENSMUSG00000098760.1	Promoter (<=1kb)	4	124657646	124660655	3010	1	ENSMUST00000053491	0	ENSMUSG00000090125	ENSMUSG00000090125
chr4	32244292	32244506	4_32244292_32244506	76.0125898838646	-0.14448157796662	0.474252625437903	0.749111446312133	ENSMUSG00000040270.16	Bach2	intron	ENSMUSG00000040270.16	Promoter (<=1kb)	4	32243733	32246475	2743	1	ENSMUST00000165661	560	ENSMUSG00000090278	ENSMUSG00000090278
chr15	99818759	99818926	15_99818759_99818926	20.9208102991637	0.209525791717234	0.271357433636979	0.59702953704269	ENSMUSG00000090500.1	RP24-258K6.5	promoter-TSS	ENSMUSG00000090500.1	Promoter (<=1kb)	15	99819020	99834570	15551	1	ENSMUST00000169887	-94	ENSMUSG00000090500	ENSMUSG00000090500
chr17	31963026	31963190	17_31963026_31963190	33.1928234877187	-0.231105239413252	0.277566563234759	0.601543280733277	ENSMUSG00000002076.11	Hsf2bp	intron	ENSMUSG00000002076.11	Intron (ENSMUST00000002145/ENSMUSG00000002076, intron 7 of 7)	17	31950549	31950968	420	1	ENSMUST00000171455	12478	ENSMUSG00000091548	ENSMUSG00000091548
chr17	69439254	69439479	17_69439254_69439479	64.249972671951	-0.0844487424600842	0.681386798900153	0.869723130606207	ENSMUSG00000091636.1	Akain1	promoter-TSS	ENSMUSG00000096988.1	Promoter (<=1kb)	17	69439326	69489233	49908	1	ENSMUST00000169935	0	ENSMUSG00000091636	ENSMUSG00000091636
chr3	79287062	79287456	3_79287062_79287456	220.862215258789	0.115254055246415	0.4448926300446	0.729800187560816	ENSMUSG00000102545.1	RP24-253I2.1	promoter-TSS	ENSMUSG00000102545.1	Distal Intergenic	3	79345376	79464129	118754	1	ENSMUST00000164216	-57920	ENSMUSG00000091685	ENSMUSG00000091685
chr17	34972252	34972419	17_34972252_34972419	30.1260820442542	0.0296286448590163	0.888874643601329	0.960150558296217	ENSMUSG00000092609.1	RP23-349B4.25	promoter-TSS	ENSMUSG00000091971.3	Promoter (<=1kb)	17	34969941	34972154	2214	2	ENSMUST00000179128	-99	ENSMUSG00000091971	ENSMUSG00000091971
chr11	116218761	116219157	11_116218761_116219157	153.151328180714	-0.17749019758801	0.299766015008743	0.620576994272826	ENSMUSG00000092300.7	Cdk3-ps	intron	ENSMUSG00000092300.7	Promoter (2-3kb)	11	116216540	116220287	3748	1	ENSMUST00000173567	2222	ENSMUSG00000092300	ENSMUSG00000092300
chr17	33981147	33981540	17_33981147_33981540	214.516546646407	-0.011968525379087	0.936419335660631	0.978145498275687	ENSMUSG00000092512.1	RP23-222K15.28	promoter-TSS	ENSMUSG00000092512.1	Promoter (<=1kb)	17	33980486	33980744	259	2	ENSMUST00000172675	-404	ENSMUSG00000092512	ENSMUSG00000092512
chr6	116107876	116108103	6_116107876_116108103	28.021402176132	-0.00842531683154411	0.968109871410391	0.989549035774351	ENSMUSG00000092625.2	RP23-223C23.3	promoter-TSS	ENSMUSG00000030126.17	Promoter (<=1kb)	6	116107651	116127493	19843	1	ENSMUST00000174032	226	ENSMUSG00000092625	ENSMUSG00000092625
chr18	55549794	55549954	18_55549794_55549954	40.9924442879321	0.207118621064035	0.259811419199596	0.584936910120323			Intergenic	Intergenic	Distal Intergenic	18	55622633	55622920	288	2	ENSMUST00000174961	72966	ENSMUSG00000092702	ENSMUSG00000092702
chr7	79519026	79519237	7_79519026_79519237	54.8315256828239	-0.163353416901917	0.441334217508432	0.72783587388435	ENSMUSG00000103831.1	RP24-186G5.3	TTS	ENSMUSG00000103831.1	Distal Intergenic	7	79505264	79505353	90	1	ENSMUST00000175497	13763	ENSMUSG00000093238	ENSMUSG00000093238
chrY	12752714	12752865	Y_12752714_12752865	26.4920301199799	-0.229553699693538	0.269891714082099	0.595278312208377			Intergenic	Intergenic	Distal Intergenic	21	12688110	12690064	1955	1	ENSMUST00000179772	64605	ENSMUSG00000094135	ENSMUSG00000094135
chr12	105436100	105436238	12_105436100_105436238	108.33978353269	-0.131792494233609	0.479974687420012	0.753320514072554			Intergenic	Intergenic	Distal Intergenic	12	105453856	105493095	39240	1	ENSMUST00000178224	-17618	ENSMUSG00000094910	ENSMUSG00000094910
chr12	93851101	93851412	12_93851101_93851412	55.5400459628982	0.271037700783726	0.1971635631202	0.517165242895371			Intergenic	Intergenic	Distal Intergenic	12	93927004	93929102	2099	2	ENSMUST00000180321	77690	ENSMUSG00000094935	ENSMUSG00000094935
chr19	4793829	4794215	19_4793829_4794215	175.008432687694	0.19148972519604	0.269840962428282	0.595271889991156	ENSMUSG00000094936.7	Rbm4	promoter-TSS	ENSMUSG00000094936.7	Promoter (<=1kb)	19	4784293	4793901	9609	2	ENSMUST00000180248	0	ENSMUSG00000094936	ENSMUSG00000094936
chr16	46290343	46290581	16_46290343_46290581	41.8527965529851	0.201252698693253	0.345718323193459	0.658251620488173			Intergenic	Intergenic	Distal Intergenic	16	46219836	46219967	132	1	ENSMUST00000179464	70508	ENSMUSG00000095796	ENSMUSG00000095796
chr13	119755763	119756150	13_119755763_119756150	205.545881709459	-0.155175411583307	0.458297074156778	0.737799898471111	ENSMUSG00000095930.1	Nim1k	promoter-TSS	ENSMUSG00000114369.1	Promoter (<=1kb)	13	119710094	119755882	45789	2	ENSMUST00000178142	0	ENSMUSG00000095930	ENSMUSG00000095930
chr4	73599322	73599498	4_73599322_73599498	29.3112717697709	0.185171009523347	0.382731684581154	0.686430155523312			Intergenic	Intergenic	Distal Intergenic	4	73607881	73657291	49411	1	ENSMUST00000084479	-8383	ENSMUSG00000095935	ENSMUSG00000095935
chr7	127895492	127895803	7_127895492_127895803	170.924743749549	-0.157480780137806	0.350218483645675	0.661320068594451	ENSMUSG00000030804.8	RP23-325D10.1	promoter-TSS	ENSMUSG00000096145.2	Promoter (<=1kb)	7	127893067	127895617	2551	2	ENSMUST00000033074	0	ENSMUSG00000096145	ENSMUSG00000096145
chr16	77400684	77400838	16_77400684_77400838	32.1102666952477	-0.0178772888369801	0.913333675482549	0.969448910754168	ENSMUSG00000096870.2	RP23-239I17.1	promoter-TSS	ENSMUSG00000096870.2	Promoter (<=1kb)	16	77400847	77401208	362	1	ENSMUST00000179255	-9	ENSMUSG00000096870	ENSMUSG00000096870
chr16	77421739	77422025	16_77421739_77422025	80.8655972870607	0.245727484243468	0.220802744746708	0.543280890820665	ENSMUSG00000102344.1	RP23-239I17.5	promoter-TSS	ENSMUSG00000102344.1	Intron (ENSMUST00000170849/ENSMUSG00000090386, intron 2 of 4)	16	77400847	77401208	362	1	ENSMUST00000179255	20893	ENSMUSG00000096870	ENSMUSG00000096870
